city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,month,rolling_sum_precipitation_amt_mm,rolling_sum_reanalysis_sat_precip_amt_mm,rolling_sum_station_precip_mm,rolling_avg_ndvi_ne,rolling_avg_ndvi_nw,rolling_avg_ndvi_se,rolling_avg_ndvi_sw,rolling_avg_reanalysis_air_temp_k,rolling_avg_reanalysis_avg_temp_k,rolling_avg_reanalysis_dew_point_temp_k,rolling_avg_reanalysis_max_air_temp_k,rolling_avg_reanalysis_min_air_temp_k,rolling_avg_reanalysis_precip_amt_kg_per_m2,rolling_avg_reanalysis_relative_humidity_percent,rolling_avg_reanalysis_specific_humidity_g_per_kg,rolling_avg_reanalysis_tdtr_k,rolling_avg_station_avg_temp_c,rolling_avg_station_diur_temp_rng_c,rolling_avg_station_max_temp_c,rolling_avg_station_min_temp_c,lag_1_precipitation_amt_mm,lag_2_precipitation_amt_mm,lag_1_reanalysis_sat_precip_amt_mm,lag_2_reanalysis_sat_precip_amt_mm,lag_1_station_precip_mm,lag_2_station_precip_mm,lag_1_ndvi_ne,lag_2_ndvi_ne,lag_1_ndvi_nw,lag_2_ndvi_nw,lag_1_ndvi_se,lag_2_ndvi_se,lag_1_ndvi_sw,lag_2_ndvi_sw,lag_1_reanalysis_air_temp_k,lag_2_reanalysis_air_temp_k,lag_1_reanalysis_avg_temp_k,lag_2_reanalysis_avg_temp_k,lag_1_reanalysis_dew_point_temp_k,lag_2_reanalysis_dew_point_temp_k,lag_1_reanalysis_max_air_temp_k,lag_2_reanalysis_max_air_temp_k,lag_1_reanalysis_min_air_temp_k,lag_2_reanalysis_min_air_temp_k,lag_1_reanalysis_precip_amt_kg_per_m2,lag_2_reanalysis_precip_amt_kg_per_m2,lag_1_reanalysis_relative_humidity_percent,lag_2_reanalysis_relative_humidity_percent,lag_1_reanalysis_specific_humidity_g_per_kg,lag_2_reanalysis_specific_humidity_g_per_kg,lag_1_reanalysis_tdtr_k,lag_2_reanalysis_tdtr_k,lag_1_station_avg_temp_c,lag_2_station_avg_temp_c,lag_1_station_diur_temp_rng_c,lag_2_station_diur_temp_rng_c,lag_1_station_max_temp_c,lag_2_station_max_temp_c,lag_1_station_min_temp_c,lag_2_station_min_temp_c
sj,1994,10,1994-03-12,0.1125,0.1038,0.08821429,0.1224143,7.15,297.268571429,297.407142857,293.887142857,299.5,295.5,18.7,81.5185714286,7.15,15.2585714286,2.44285714286,25.8857142857,7.05714285714,31.1,21.7,15.8,3,7.149999999999768,7.149999999999768,39.89999999999996,0.2797000000000001,0.1136111099999999,0.13337379666666657,0.1165230100000001,297.32000000033287,297.4357142856666,293.2295238096668,299.6333333333333,295.6666666666658,15.633333333333326,78.07428571430002,14.658095238100037,2.4333333333333336,25.647619047633313,8.057142857143338,30.766666666666595,20.966666666666647,0.0,0.0,0.0,0.0,16.2,7.9,0.3633,0.3633,0.1446,0.09243333,0.17415,0.13775710000000002,0.15308329999999998,0.07407143,297.23571428599996,297.455714286,297.335714286,297.564285714,293.12857142900003,292.672857143,300.1,299.3,295.4,296.1,16.7,11.5,77.91571428569999,74.7885714286,14.558571428599999,14.1571428571,2.5,2.3571428571400004,25.3142857143,25.7428571429,8.54285714286,8.57142857143,30.6,30.6,20.6,20.6
sj,1994,11,1994-03-19,0.1468,-0.04815,0.19468329999999998,0.14055,0.0,297.50142857099996,297.671428571,292.864285714,299.8,295.6,6.69,75.4357142857,0.0,14.3342857143,2.5714285714300003,25.842857142899998,7.95714285714,31.1,21.1,16.8,3,7.149999999999768,7.149999999999768,48.79999999999996,0.2075333333333335,0.0667499999999999,0.15234919666666655,0.13868253333333344,297.33523809533284,297.4714285713332,293.2933333333334,299.8,295.49999999999903,14.029999999999992,78.29000000000002,14.717142857166705,2.504761904763334,25.680952380966648,7.852380952380005,30.933333333333263,21.133333333333315,7.15,0.0,7.15,0.0,15.8,16.2,0.1125,0.3633,0.1038,0.1446,0.08821429,0.17415,0.1224143,0.15308329999999998,297.268571429,297.23571428599996,297.407142857,297.335714286,293.887142857,293.12857142900003,299.5,300.1,295.5,295.4,18.7,16.7,81.5185714286,77.91571428569999,15.2585714286,14.558571428599999,2.44285714286,2.5,25.8857142857,25.3142857143,7.05714285714,8.54285714286,31.1,30.6,21.7,20.6
sj,1994,12,1994-03-26,0.0412,0.10058330000000001,0.15281670000000003,0.1368429,0.0,298.01428571400004,298.214285714,293.17571428599996,300.5,295.5,2.9,74.6471428571,0.0,14.617142857100001,3.6571428571399998,26.728571428600002,9.91428571429,32.8,20.6,0.0,3,7.149999999999768,7.149999999999768,32.599999999999966,0.10016666666666683,0.05207776666666658,0.14523809666666657,0.13326906666666677,297.5947619046662,297.7642857139999,293.30904761900007,299.93333333333334,295.53333333333245,9.42999999999999,77.20047619046669,14.736666666666705,2.890476190476667,26.152380952399984,8.309523809523336,31.66666666666659,21.133333333333315,0.0,7.15,0.0,7.15,16.8,15.8,0.1468,0.1125,-0.04815,0.1038,0.19468329999999998,0.08821429,0.14055,0.1224143,297.50142857099996,297.268571429,297.671428571,297.407142857,292.864285714,293.887142857,299.8,299.5,295.6,295.5,6.69,18.7,75.4357142857,81.5185714286,14.3342857143,15.2585714286,2.5714285714300003,2.44285714286,25.842857142899998,25.8857142857,7.95714285714,7.05714285714,31.1,31.1,21.1,21.7
sj,1994,13,1994-04-02,0.0978,0.15975,0.1270429,0.11952860000000001,46.62,298.281428571,298.464285714,293.532857143,300.1,296.8,6.66,75.0828571429,46.62,14.9457142857,2.47142857143,26.7,8.34285714286,33.3,21.1,1.0,4,46.61999999999977,46.61999999999977,17.799999999999965,0.09526666666666683,0.07072776666666658,0.15818096666666656,0.13230716666666678,297.9323809519995,298.11666666633323,293.19095238100005,300.1333333333334,295.9666666666658,5.416666666666658,75.05523809523334,14.632380952366704,2.9000000000000004,26.423809523833317,8.738095238096669,32.39999999999993,20.933333333333312,0.0,0.0,0.0,0.0,0.0,16.8,0.0412,0.1468,0.10058330000000001,-0.04815,0.15281670000000003,0.19468329999999998,0.1368429,0.14055,298.01428571400004,297.50142857099996,298.214285714,297.671428571,293.17571428599996,292.864285714,300.5,299.8,295.5,295.6,2.9,6.69,74.6471428571,75.4357142857,14.617142857100001,14.3342857143,3.6571428571399998,2.5714285714300003,26.728571428600002,25.842857142899998,9.91428571429,7.95714285714,32.8,31.1,20.6,21.1
sj,1994,14,1994-04-09,0.10800000000000001,0.05093333,0.1369286,0.11902860000000001,0.0,298.12,298.314285714,293.151428571,300.0,296.8,4.4,73.9514285714,0.0,14.5471428571,2.4,26.4285714286,7.77142857143,31.1,21.7,2.3,4,46.61999999999977,46.61999999999977,3.299999999999965,0.0823333333333335,0.10375554333333326,0.1389293999999999,0.1251333666666668,298.13857142833285,298.33095238066653,293.2866666666667,300.20000000000005,296.36666666666576,4.653333333333325,74.56047619046667,14.703333333300037,2.842857142856667,26.61904761906665,8.676190476193335,32.39999999999993,21.133333333333315,46.62,0.0,46.62,0.0,1.0,0.0,0.0978,0.0412,0.15975,0.10058330000000001,0.1270429,0.15281670000000003,0.11952860000000001,0.1368429,298.281428571,298.01428571400004,298.464285714,298.214285714,293.532857143,293.17571428599996,300.1,300.5,296.8,295.5,6.66,2.9,75.0828571429,74.6471428571,14.9457142857,14.617142857100001,2.47142857143,3.6571428571399998,26.7,26.728571428600002,8.34285714286,9.91428571429,33.3,32.8,21.1,20.6
sj,1994,15,1994-04-16,0.16435,0.13325,0.1874286,0.1552429,0.0,297.537142857,297.62142857099997,293.734285714,299.6,296.0,37.0,79.5171428571,0.0,15.1471428571,2.1,25.971428571399997,6.71428571429,30.0,21.1,16.7,4,46.61999999999977,46.61999999999977,19.999999999999964,0.12338333333333347,0.11464444333333323,0.15046669999999987,0.13126670000000015,297.9795238093328,298.1333333329999,293.4728571426667,299.9000000000001,296.5333333333324,16.019999999999992,76.18380952380001,14.879999999966705,2.32380952381,26.366666666666646,7.60952380952667,31.466666666666598,21.29999999999998,0.0,46.62,0.0,46.62,2.3,1.0,0.10800000000000001,0.0978,0.05093333,0.15975,0.1369286,0.1270429,0.11902860000000001,0.11952860000000001,298.12,298.281428571,298.314285714,298.464285714,293.151428571,293.532857143,300.0,300.1,296.8,296.8,4.4,6.66,73.9514285714,75.0828571429,14.5471428571,14.9457142857,2.4,2.47142857143,26.4285714286,26.7,7.77142857143,8.34285714286,31.1,33.3,21.7,21.1
sj,1994,16,1994-04-23,0.16435,0.13325,0.1528286,0.1754571,0.0,297.541428571,297.73571428599996,292.852857143,299.6,296.3,16.6,75.2471428571,0.0,14.2942857143,2.12857142857,25.971428571399997,6.4,30.0,22.2,28.7,4,-2.2737367544323206e-13,-2.2737367544323206e-13,47.69999999999996,0.14556666666666682,0.10581110999999989,0.1590619333333332,0.14990953333333348,297.73285714266615,297.89047619033323,293.24619047600004,299.7333333333334,296.3666666666657,19.33333333333333,76.23857142853335,14.662857142833372,2.209523809523333,26.123809523799977,6.961904761906671,30.3666666666666,21.666666666666647,0.0,0.0,0.0,0.0,16.7,2.3,0.16435,0.10800000000000001,0.13325,0.05093333,0.1874286,0.1369286,0.1552429,0.11902860000000001,297.537142857,298.12,297.62142857099997,298.314285714,293.734285714,293.151428571,299.6,300.0,296.0,296.8,37.0,4.4,79.5171428571,73.9514285714,15.1471428571,14.5471428571,2.1,2.4,25.971428571399997,26.4285714286,6.71428571429,7.77142857143,30.0,31.1,21.1,21.7
sj,1994,17,1994-04-30,0.0805,0.0251,0.09804286,0.09371667,0.0,298.32428571400004,298.492857143,293.455714286,300.9,296.8,4.9,74.5157142857,0.0,14.8814285714,2.6142857142900002,26.6714285714,7.785714285710001,31.7,22.2,13.2,4,-2.2737367544323206e-13,-2.2737367544323206e-13,58.599999999999966,0.13640000000000016,0.0971999999999999,0.14610001999999986,0.1414722233333335,297.80095238066616,297.94999999999993,293.34761904766674,300.03333333333336,296.3666666666657,19.499999999999996,76.42666666663335,14.774285714266705,2.2809523809533334,26.204761904733306,6.966666666666671,30.566666666666595,21.833333333333314,0.0,0.0,0.0,0.0,28.7,16.7,0.16435,0.16435,0.13325,0.13325,0.1528286,0.1874286,0.1754571,0.1552429,297.541428571,297.537142857,297.73571428599996,297.62142857099997,292.852857143,293.734285714,299.6,299.6,296.3,296.0,16.6,37.0,75.2471428571,79.5171428571,14.2942857143,15.1471428571,2.12857142857,2.1,25.971428571399997,25.971428571399997,6.4,6.71428571429,30.0,30.0,22.2,21.1
sj,1994,18,1994-05-07,0.0652,0.08175,0.16441429999999999,0.13214289999999998,68.0,298.92714285700004,299.092857143,295.23571428599996,301.1,297.0,14.1,80.3528571429,68.0,16.621428571400003,2.67142857143,27.7571428571,7.7,33.3,22.8,10.5,5,67.99999999999977,67.99999999999977,52.39999999999996,0.10335000000000015,0.08003333333333322,0.13842858666666652,0.1337722233333335,298.2642857139995,298.44047619066663,293.8480952383334,300.5333333333334,296.6999999999991,11.86666666666666,76.70523809523336,15.26571428570004,2.47142857143,26.799999999966644,7.29523809523667,31.666666666666597,22.399999999999977,0.0,0.0,0.0,0.0,13.2,28.7,0.0805,0.16435,0.0251,0.13325,0.09804286,0.1528286,0.09371667,0.1754571,298.32428571400004,297.541428571,298.492857143,297.73571428599996,293.455714286,292.852857143,300.9,299.6,296.8,296.3,4.9,16.6,74.5157142857,75.2471428571,14.8814285714,14.2942857143,2.6142857142900002,2.12857142857,26.6714285714,25.971428571399997,7.785714285710001,6.4,31.7,30.0,22.2,22.2
sj,1994,19,1994-05-14,0.1111,0.0974,0.1165143,0.1063143,10.46,298.55714285700003,298.7,294.924285714,300.5,297.2,21.1,80.4628571429,10.46,16.28,1.9428571428599999,27.4142857143,6.45714285714,31.7,23.9,3.3,5,78.45999999999978,78.45999999999978,26.99999999999996,0.08560000000000016,0.06808333333333323,0.12632381999999986,0.11072462333333348,298.6028571426662,298.761904762,294.5385714286668,300.8333333333334,296.9999999999991,13.36666666666666,78.44380952383335,15.92761904760004,2.4095238095266667,27.280952380933314,7.314285714283336,32.23333333333326,22.966666666666644,68.0,0.0,68.0,0.0,10.5,13.2,0.0652,0.0805,0.08175,0.0251,0.16441429999999999,0.09804286,0.13214289999999998,0.09371667,298.92714285700004,298.32428571400004,299.092857143,298.492857143,295.23571428599996,293.455714286,301.1,300.9,297.0,296.8,14.1,4.9,80.3528571429,74.5157142857,16.621428571400003,14.8814285714,2.67142857143,2.6142857142900002,27.7571428571,26.6714285714,7.7,7.785714285710001,33.3,31.7,22.8,22.2
sj,1994,20,1994-05-21,0.0742,0.0177,0.17224289999999998,0.16082860000000002,16.5,298.474285714,298.55,295.38428571400004,300.6,297.3,28.9,83.13571428569999,16.5,16.7671428571,1.8142857142900002,27.714285714299997,8.1,33.3,22.8,29.3,5,94.95999999999978,94.95999999999978,43.099999999999966,0.08350000000000014,0.06561666666666656,0.15105716666666652,0.1330952666666668,298.65285714266616,298.78095238099996,295.18142857133347,300.73333333333346,297.1666666666658,21.366666666666656,81.31714285716667,16.55619047616671,2.14285714286,27.628571428566644,7.41904761904667,32.76666666666659,23.166666666666643,10.46,68.0,10.46,68.0,3.3,10.5,0.1111,0.0652,0.0974,0.08175,0.1165143,0.16441429999999999,0.1063143,0.13214289999999998,298.55714285700003,298.92714285700004,298.7,299.092857143,294.924285714,295.23571428599996,300.5,301.1,297.2,297.0,21.1,14.1,80.4628571429,80.3528571429,16.28,16.621428571400003,1.9428571428599999,2.67142857143,27.4142857143,27.7571428571,6.45714285714,7.7,31.7,33.3,23.9,22.8
sj,1994,21,1994-05-28,0.1178,0.10975,0.2084714,0.2084857,17.52,299.94142857099996,300.228571429,296.064285714,302.3,297.7,7.9,79.5028571429,17.52,17.4871428571,2.8857142857099998,29.1,7.07142857143,33.9,24.4,6.9,5,44.47999999999978,44.47999999999978,39.499999999999964,0.10103333333333349,0.07494999999999989,0.16574286666666652,0.1585428666666668,298.99095238066616,299.1595238096667,295.4576190473335,301.1333333333335,297.3999999999991,19.29999999999999,81.03380952383334,16.844761904733375,2.2142857142866665,28.07619047619998,7.209523809523337,32.96666666666659,23.699999999999974,16.5,10.46,16.5,10.46,29.3,3.3,0.0742,0.1111,0.0177,0.0974,0.17224289999999998,0.1165143,0.16082860000000002,0.1063143,298.474285714,298.55714285700003,298.55,298.7,295.38428571400004,294.924285714,300.6,300.5,297.3,297.2,28.9,21.1,83.13571428569999,80.4628571429,16.7671428571,16.28,1.8142857142900002,1.9428571428599999,27.714285714299997,27.4142857143,8.1,6.45714285714,33.3,31.7,22.8,23.9
sj,1994,22,1994-06-04,0.1097,0.1407,0.2008429,0.1616143,6.59,299.597142857,299.778571429,295.342857143,301.7,297.8,16.7,77.66428571430001,6.59,16.7128571429,2.3571428571400004,28.5714285714,7.314285714289999,33.3,23.3,1.6,6,40.60999999999978,40.60999999999978,37.79999999999997,0.10056666666666685,0.08938333333333322,0.19385239999999984,0.17697620000000014,299.3376190473328,299.5190476193334,295.59714285700016,301.5333333333335,297.59999999999906,17.83333333333332,80.10095238096669,16.989047619033375,2.3523809523800003,28.461904761899973,7.495238095240004,33.49999999999992,23.49999999999997,17.52,16.5,17.52,16.5,6.9,29.3,0.1178,0.0742,0.10975,0.0177,0.2084714,0.17224289999999998,0.2084857,0.16082860000000002,299.94142857099996,298.474285714,300.228571429,298.55,296.064285714,295.38428571400004,302.3,300.6,297.7,297.3,7.9,28.9,79.5028571429,83.13571428569999,17.4871428571,16.7671428571,2.8857142857099998,1.8142857142900002,29.1,27.714285714299997,7.07142857143,8.1,33.9,33.3,24.4,22.8
sj,1994,23,1994-06-11,0.08005,0.06905,0.06161429,0.05854286,42.53,299.327142857,299.535714286,295.642857143,301.3,298.0,21.5,80.3828571429,42.53,17.0157142857,2.47142857143,28.228571428600002,7.62857142857,32.8,23.3,67.3,6,66.63999999999979,66.63999999999979,75.79999999999997,0.10251666666666685,0.10649999999999989,0.1569761966666665,0.14288095333333348,299.62190476166614,299.84761904800007,295.68333333333345,301.76666666666677,297.8333333333324,15.366666666666658,79.18333333336669,17.071904761900043,2.5714285714266665,28.633333333333308,7.33809523809667,33.33333333333325,23.66666666666664,6.59,17.52,6.59,17.52,1.6,6.9,0.1097,0.1178,0.1407,0.10975,0.2008429,0.2084714,0.1616143,0.2084857,299.597142857,299.94142857099996,299.778571429,300.228571429,295.342857143,296.064285714,301.7,302.3,297.8,297.7,16.7,7.9,77.66428571430001,79.5028571429,16.7128571429,17.4871428571,2.3571428571400004,2.8857142857099998,28.5714285714,29.1,7.314285714289999,7.07142857143,33.3,33.9,23.3,24.4
sj,1994,24,1994-06-18,-0.0286,0.06905,0.1592833,0.2158429,13.82,299.60571428599997,299.8,295.491428571,301.6,298.3,3.7,78.2928571429,13.82,16.8314285714,2.4,28.3285714286,6.77142857143,32.8,24.4,5.4,6,62.939999999999785,62.939999999999785,74.29999999999997,0.053716666666666836,0.09293333333333322,0.1405801633333332,0.1453333533333335,299.5099999999995,299.70476190500005,295.49238095233346,301.5333333333335,298.0333333333324,13.96666666666666,78.78000000003335,16.853333333333378,2.4095238095233333,28.37619047619997,7.23809523809667,32.96666666666658,23.66666666666664,42.53,6.59,42.53,6.59,67.3,1.6,0.08005,0.1097,0.06905,0.1407,0.06161429,0.2008429,0.05854286,0.1616143,299.327142857,299.597142857,299.535714286,299.778571429,295.642857143,295.342857143,301.3,301.7,298.0,297.8,21.5,16.7,80.3828571429,77.66428571430001,17.0157142857,16.7128571429,2.47142857143,2.3571428571400004,28.228571428600002,28.5714285714,7.62857142857,7.314285714289999,32.8,33.3,23.3,23.3
sj,1994,25,1994-06-25,-0.0323,0.04215,0.13874289999999997,0.13911429999999997,38.34,299.5,299.635714286,295.462857143,302.2,298.0,26.51,78.7042857143,38.34,16.8371428571,2.04285714286,28.0714285714,6.6,32.8,23.9,23.4,6,94.68999999999978,94.68999999999978,96.09999999999997,0.006383333333333505,0.06008333333333323,0.11988016333333319,0.13783335333333346,299.4776190476661,299.6571428573334,295.5323809523334,301.7000000000001,298.09999999999906,17.23666666666666,79.12666666670002,16.89476190473338,2.304761904763333,28.209523809533305,7.0000000000000036,32.79999999999992,23.866666666666642,13.82,42.53,13.82,42.53,5.4,67.3,-0.0286,0.08005,0.06905,0.06905,0.1592833,0.06161429,0.2158429,0.05854286,299.60571428599997,299.327142857,299.8,299.535714286,295.491428571,295.642857143,301.6,301.3,298.3,298.0,3.7,21.5,78.2928571429,80.3828571429,16.8314285714,17.0157142857,2.4,2.47142857143,28.3285714286,28.228571428600002,6.77142857143,7.62857142857,32.8,32.8,24.4,23.3
sj,1994,26,1994-07-02,0.12526669999999998,0.11765,0.12341669999999999,0.1551857,12.67,299.861428571,300.007142857,295.852857143,302.3,298.0,22.9,79.0271428571,12.67,17.2285714286,2.6428571428599996,28.4,6.75714285714,32.8,23.9,10.2,7,64.82999999999979,64.82999999999979,38.99999999999997,0.02145556666666684,0.07628333333333324,0.1404809666666665,0.17004763333333348,299.6557142856661,299.8142857143334,295.6023809523334,302.0333333333335,298.09999999999906,17.70333333333333,78.6747619047667,16.965714285700045,2.3619047619066666,28.266666666666637,6.709523809523337,32.79999999999992,24.066666666666638,38.34,13.82,38.34,13.82,23.4,5.4,-0.0323,-0.0286,0.04215,0.06905,0.13874289999999997,0.1592833,0.13911429999999997,0.2158429,299.5,299.60571428599997,299.635714286,299.8,295.462857143,295.491428571,302.2,301.6,298.0,298.3,26.51,3.7,78.7042857143,78.2928571429,16.8371428571,16.8314285714,2.04285714286,2.4,28.0714285714,28.3285714286,6.6,6.77142857143,32.8,32.8,23.9,24.4
sj,1994,27,1994-07-09,0.12325,0.2155667,0.217,0.11334289999999998,15.39,299.125714286,299.178571429,295.154285714,301.5,297.9,54.83,78.80571428569999,15.39,16.4785714286,1.64285714286,27.9285714286,6.82857142857,32.2,23.9,19.5,7,66.39999999999978,66.39999999999978,53.09999999999997,0.07207223333333351,0.12512223333333325,0.15971986666666652,0.1358809666666668,299.4957142856661,299.6071428573334,295.4900000000002,302.0000000000001,297.96666666666573,34.74666666666666,78.84571428570003,16.848095238100044,2.109523809526667,28.1333333333333,6.728571428570004,32.59999999999992,23.899999999999967,12.67,38.34,12.67,38.34,10.2,23.4,0.12526669999999998,-0.0323,0.11765,0.04215,0.12341669999999999,0.13874289999999997,0.1551857,0.13911429999999997,299.861428571,299.5,300.007142857,299.635714286,295.852857143,295.462857143,302.3,302.2,298.0,298.0,22.9,26.51,79.0271428571,78.7042857143,17.2285714286,16.8371428571,2.6428571428599996,2.04285714286,28.4,28.0714285714,6.75714285714,6.6,32.8,32.8,23.9,23.9
sj,1994,28,1994-07-16,0.1396,0.22405,0.18467139999999999,0.18058570000000002,9.77,299.481428571,299.65,295.168571429,301.5,297.9,18.52,77.3028571429,9.77,16.502857142899998,2.12857142857,28.1714285714,6.014285714290001,32.2,23.9,28.7,7,37.82999999999977,37.82999999999977,58.39999999999997,0.1293722333333335,0.18575556666666657,0.17502936666666655,0.14970476666666682,299.48952380933275,299.61190476200005,295.39190476200014,301.7666666666668,297.9333333333323,32.08333333333332,78.3785714285667,16.736666666700042,2.1380952380966667,28.16666666666664,6.5333333333333385,32.39999999999993,23.899999999999967,15.39,12.67,15.39,12.67,19.5,10.2,0.12325,0.12526669999999998,0.2155667,0.11765,0.217,0.12341669999999999,0.11334289999999998,0.1551857,299.125714286,299.861428571,299.178571429,300.007142857,295.154285714,295.852857143,301.5,302.3,297.9,298.0,54.83,22.9,78.80571428569999,79.0271428571,16.4785714286,17.2285714286,1.64285714286,2.6428571428599996,27.9285714286,28.4,6.82857142857,6.75714285714,32.2,32.8,23.9,23.9
sj,1994,29,1994-07-23,0.0424,0.12016669999999999,0.19434289999999999,0.1907429,43.28,299.932857143,300.1,295.562857143,301.7,297.8,9.9,77.1028571429,43.28,16.8828571429,2.34285714286,28.2571428571,6.52857142857,32.8,23.9,9.8,7,68.43999999999977,68.43999999999977,57.99999999999997,0.10175000000000019,0.18659446666666654,0.19867143333333318,0.16155716666666683,299.5133333333327,299.6428571430001,295.29523809533345,301.56666666666683,297.86666666666565,27.74999999999999,77.7371428571667,16.621428571466705,2.038095238096667,28.119047619033307,6.457142857143339,32.39999999999993,23.899999999999967,9.77,15.39,9.77,15.39,28.7,19.5,0.1396,0.12325,0.22405,0.2155667,0.18467139999999999,0.217,0.18058570000000002,0.11334289999999998,299.481428571,299.125714286,299.65,299.178571429,295.168571429,295.154285714,301.5,301.5,297.9,297.9,18.52,54.83,77.3028571429,78.80571428569999,16.502857142899998,16.4785714286,2.12857142857,1.64285714286,28.1714285714,27.9285714286,6.014285714290001,6.82857142857,32.2,32.2,23.9,23.9
sj,1994,30,1994-07-30,0.183,0.2658,0.1967286,0.1939,2.79,299.977142857,300.12857142900003,295.237142857,301.5,298.5,3.3,75.4357142857,2.79,16.58,2.45714285714,28.514285714299998,7.22857142857,33.3,24.4,1.0,7,55.839999999999776,55.839999999999776,39.49999999999997,0.12166666666666685,0.20333889999999985,0.19191429999999987,0.18840953333333346,299.7971428569994,299.9595238096668,295.32285714300014,301.56666666666683,298.06666666666564,10.573333333333323,76.61380952383337,16.655238095266704,2.3095238095233337,28.314285714266635,6.5904761904766715,32.76666666666659,24.066666666666634,43.28,9.77,43.28,9.77,9.8,28.7,0.0424,0.1396,0.12016669999999999,0.22405,0.19434289999999999,0.18467139999999999,0.1907429,0.18058570000000002,299.932857143,299.481428571,300.1,299.65,295.562857143,295.168571429,301.7,301.5,297.8,297.9,9.9,18.52,77.1028571429,77.3028571429,16.8828571429,16.502857142899998,2.34285714286,2.12857142857,28.2571428571,28.1714285714,6.52857142857,6.014285714290001,32.8,32.2,23.9,23.9
sj,1994,31,1994-08-06,0.183,0.1311,0.1752143,0.1122143,26.96,299.575714286,299.635714286,295.362857143,301.7,297.4,22.9,77.7957142857,26.96,16.7085714286,2.2142857142900003,28.2571428571,6.985714285710001,33.3,23.9,48.5,8,73.02999999999979,73.02999999999979,59.29999999999997,0.1361333333333335,0.17235556666666652,0.18876193333333316,0.1656190666666668,299.82857142866607,299.9547619050001,295.38761904766676,301.6333333333335,297.899999999999,12.033333333333323,76.77809523810004,16.72380952383337,2.338095238096667,28.342857142833306,6.914285714283339,33.133333333333255,24.066666666666634,2.79,43.28,2.79,43.28,1.0,9.8,0.183,0.0424,0.2658,0.12016669999999999,0.1967286,0.19434289999999999,0.1939,0.1907429,299.977142857,299.932857143,300.12857142900003,300.1,295.237142857,295.562857143,301.5,301.7,298.5,297.8,3.3,9.9,75.4357142857,77.1028571429,16.58,16.8828571429,2.45714285714,2.34285714286,28.514285714299998,28.2571428571,7.22857142857,6.52857142857,33.3,32.8,24.4,23.9
sj,1994,32,1994-08-13,0.04465,-0.0402,0.05686667,0.02865,30.03,299.518571429,299.678571429,295.465714286,301.5,297.9,12.5,78.58428571430001,30.03,16.8314285714,2.3571428571400004,28.3857142857,7.785714285710001,33.3,23.9,3.6,8,59.77999999999979,59.77999999999979,53.099999999999966,0.1368833333333335,0.11889999999999985,0.14293652333333318,0.11158810000000013,299.6904761906661,299.8142857146668,295.3552380953334,301.56666666666683,297.9333333333323,12.89999999999999,77.27190476190003,16.706666666666703,2.3428571428566674,28.385714285699976,7.333333333330006,33.29999999999992,24.066666666666634,26.96,2.79,26.96,2.79,48.5,1.0,0.183,0.183,0.1311,0.2658,0.1752143,0.1967286,0.1122143,0.1939,299.575714286,299.977142857,299.635714286,300.12857142900003,295.362857143,295.237142857,301.7,301.5,297.4,298.5,22.9,3.3,77.7957142857,75.4357142857,16.7085714286,16.58,2.2142857142900003,2.45714285714,28.2571428571,28.514285714299998,6.985714285710001,7.22857142857,33.3,33.3,23.9,24.4
sj,1994,33,1994-08-20,0.06666667,-0.0157,0.17661670000000002,0.22135,17.77,300.01,300.12857142900003,295.487142857,302.2,298.3,16.6,76.4371428571,17.77,16.8642857143,2.51428571429,28.514285714299998,6.77142857143,33.3,24.4,20.4,8,74.75999999999978,74.75999999999978,72.49999999999997,0.09810555666666683,0.025066666666666532,0.13623255666666648,0.12073810000000014,299.70142857166616,299.8142857146668,295.43857142866676,301.8000000000002,297.86666666666565,17.333333333333325,77.60571428570005,16.801428571433373,2.3619047619066675,28.385714285699976,7.180952380950006,33.29999999999992,24.066666666666634,30.03,26.96,30.03,26.96,3.6,48.5,0.04465,0.183,-0.0402,0.1311,0.05686667,0.1752143,0.02865,0.1122143,299.518571429,299.575714286,299.678571429,299.635714286,295.465714286,295.362857143,301.5,301.7,297.9,297.4,12.5,22.9,78.58428571430001,77.7957142857,16.8314285714,16.7085714286,2.3571428571400004,2.2142857142900003,28.3857142857,28.2571428571,7.785714285710001,6.985714285710001,33.3,33.3,23.9,23.9
